time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all
13:20:01,2/20/2024,2,JF,Ag,M166,,,SAMUN,SAMUN,,NA,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:27:26,2/21/2024,2,JF,M,M165,,,M104,,,CoAg,,,,,,3,,,
8:35:49,2/21/2024,2,JF,Ag,M103,,,SAMUN,JVUN,,NA,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
10:04:38,2/21/2024,2,JF,M,M053,,,FUN,,,F,,,,,NoEjac,6,,,
8:08:26,2/22/2024,2,JF,M,M020,,,JVMUN,,,Gr,,,NoIntro,,NoEjac,3,,,
10:16:48,2/26/2024,2,JF,M,JVMUN,,,JVMUN,,,Ply,,,NoIntro,NoErection,NoEjac,3,,,
10:19:00,2/26/2024,2,JF,M,JVMUN,,,JVFUN,,,,,,,,NoEjac,5,,,
10:19:34,2/26/2024,2,JF,M,JVMUN,,,JVFUN,,,,,,,,NoEjac,4,,,
7:41:34,2/27/2024,2,JF,M,M063,,,FUN,,,Gr,,,,,NoEjac,4,,,
7:44:21,2/27/2024,2,JF,M,M063,,,FUN,,,Gr,,,,,,5,,,
8:04:24,2/27/2024,2,JF,M,,,,FUN,,,,,,,,,,,,
8:34:49,2/27/2024,1,WR,M,M185,,,,,,,,,,,,,,,
8:46:55,2/27/2024,1,WR,Ag,M037,M111,,MUN,,,,,AS,,,,,,,
11:08:31,2/27/2024,1,WR,M,M076,,,FUN,,,Gr,,,NoIntro,NoErection,NoEjac,2,11,1,23
11:39:34,2/27/2024,1,WR,Ag,M080,,,FUN,FUN,,,,RS,,,,,,,
12:33:51,2/27/2024,1,WR,M,M171,,,FUN,,,,,,NoIntro,Erection,NoEjac,2,3,,8
12:38:18,2/27/2024,1,WR,M,M171,,,FUN,,,Gr,,,Intro,Erection,Ejac,6,4,,8
12:55:17,2/27/2024,1,WR,M,M064,,,FUN,,,,,,Intro,Erection,Ejac,5,5,1,12
13:06:18,2/27/2024,1,WR,M,MUN,,,M083,,,,,,,,,,,,
7:45:29,2/28/2024,1,WR,Ag,M076,,,FUN,FUN,,,,RS,,,,,,,
7:57:51,2/28/2024,1,WR,M,M101,,,FUN,,,F,,,NoIntro,Erection,NoEjac,5,11,,28
12:54:17,2/28/2024,1,WR,M,M088,,,MUN,,,,,,NoIntro,Erection,NoEjac,3,1,,4
13:23:29,2/28/2024,1,WR,M,M027,,,FUN,,,Gr,,,Intro,Erection,NoEjac,7,10,2,16
13:50:35,2/28/2024,1,WR,M,JVFUN,,,JVFUN,,,,,,,,,,,,
7:52:20,2/29/2024,2,JF,M,M182,,,M227,,,F,,,NoIntro,,NoEjac,4,,,
7:52:36,2/29/2024,1,WR,Ag,M011,FUN,,FUN,,,,,AS,,,,,,,
7:56:30,2/29/2024,2,JF,M,M182,,,,,,CoAg,,,NoIntro,,NoEjac,4,,,
8:28:06,2/29/2024,2,JF,Ag,,FUN,,,,,NA,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:07:08,2/29/2024,1,WR,Ag,M006,,,FUN,JVUN,,,,RS,,,,,,,
9:39:03,2/29/2024,2,JF,M,M182,,,,,,CoAg,,,,,,,,,
9:57:15,2/29/2024,1,WR,Ag,M011,,,FUN,FUN,,,,RS,,,,,,,
10:00:58,2/29/2024,2,JF,M,JVMUN,,,JVMUN,,,Gr,,,NoIntro,,NoEjac,10,,,
10:04:49,2/29/2024,2,JF,M,M165,,,FUN,,,CoAg,IgnoreRejection,,NoIntro,,NoEjac,1,,,
11:38:14,2/29/2024,1,WR,M,M203,,,FUN,,,,,,Intro,Erection,Ejac,6,3,1,6
11:55:40,2/29/2024,1,WR,M,M026,,,FUN,,,,,,NoIntro,Erection,NoEjac,4,5,1,12
12:34:55,2/29/2024,1,WR,M,M101,,,FUN,,,,,,NoIntro,Erection,NoEjac,5,6,,14
13:12:51,2/29/2024,1,WR,Ag,M178,M111,,MUN,,,,,AS,,,,,,,
13:22:29,2/29/2024,1,WR,M,M016,,,FUN,,,,,,Intro,Erection,NoEjac,9,2,2,3
10:49:31,3/1/2024,1,WR,M,M011,,,FUN,,,R,,,NoIntro,NoErection,NoEjac,3,1,,6
10:32:37,3/4/2024,1,WR,M,M011,,,M151,,,R,,,NoIntro,NoErection,NoEjac,5,9,1,16
9:17:28,3/5/2024,1,WR,M,M059,,,M100,,,T,,,NoIntro,NoErection,NoEjac,3,4,,12
10:09:49,3/8/2024,1,WR,M,M076,,,MUN,,,,,,NoIntro,NoErection,NoEjac,5,3,,9
8:06:51,3/13/2024,1,WR,M,M133,,,M011,,,T,,,NoIntro,NoErection,NoEjac,2,3,1,8
8:45:56,3/13/2024,1,WR,M,JVMUN,,,JVMUN,,,,,,,,,,,,
9:05:07,3/13/2024,1,WR,M,M188,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,4,10,1,19
9:06:39,3/13/2024,1,WR,M,M188,,,FUN,,,Gr,,,NA,Erection,NoEjac,6,10,1,23
9:53:23,3/13/2024,1,WR,Ag,M042,M078,,MUN,FUN,,,,AS,,,,,,,
10:17:25,3/13/2024,1,WR,M,JVFUN,,,FUN,,,,,,,,,,,,
11:10:27,3/13/2024,1,WR,Ag,M011,MUN,,M140,,,,,AS,,,,,,,
13:09:59,3/13/2024,1,WR,Ag,M048,MUN,,,,,,,AS,,,,,,,
13:10:36,3/13/2024,1,WR,M,MUN,,,M048,MUN,,CoAg,,,NoIntro,NoErection,NoEjac,5,1,,6
13:33:26,3/13/2024,1,WR,M,JVMUN,,,JVUN,,,,,,NA,NA,NA,3,,,
9:43:48,3/14/2024,1,WR,Ag,M011,MUN,,M141,,,,,AS,,,,,,,
10:01:14,3/14/2024,1,WR,M,M252,,,,,,Gr,,,,Erection,NoEjac,,,,
10:19:56,3/14/2024,1,WR,M,M002,,,FUN,,,T,,,NoIntro,NoErection,NoEjac,4,6,1,14
12:18:45,3/14/2024,1,WR,Ag,M105,,,,INFANT,FUN,,,RS,,,,,,,
13:15:30,3/14/2024,1,WR,Ag,M192,,,FUN,INFANT,,,,RS,,,,,,,
13:39:21,3/14/2024,1,WR,M,M048,,,FUN,,,Gr,,,NA,Erection,NoEjac,3,1,,2
13:40:46,3/14/2024,1,WR,Ag,MUN,,,M048,FUN,,,,RS,,,,,,,
8:01:02,3/15/2024,1,WR,Ag,M074,,,FUN,JVUN,FUN,,,RS,,,,,,,
8:19:52,3/15/2024,1,WR,M,M027,,,FUN,,,T,,,NoIntro,Erection,NoEjac,5,27,3,60
8:23:21,3/15/2024,1,WR,M,M027,,,FUN,,,Gr,,,,Erection,NoEjac,7,27,3,60
8:40:01,3/15/2024,1,WR,Ag,M026,M011,,MUN,,,,,AS,,,,,,,
9:15:21,3/15/2024,1,WR,M,M064,,,FUN,,,Gr,,,Intro,Erection,Ejac,9,6,,14
10:20:15,3/18/2024,1,WR,Ag,M011,MUN,,M141,,,,,AS,,,,,,,
10:47:46,3/18/2024,1,WR,M,M151,,,FUN,,,R,,,NoIntro,NoErection,NoEjac,4,1,,4
11:00:29,3/18/2024,1,WR,M,M133,,,FUN,,,T,,,NoIntro,NoErection,NoEjac,2,7,1,19
11:05:52,3/18/2024,1,WR,Ag,M014,,,FUN,INFANT,,,,RS,,,,,,,
11:49:21,3/18/2024,1,WR,M,M112,,,FUN,,,Gr,,,NoIntro,NoErection,NoEjac,2,4,,8
11:53:29,3/18/2024,1,WR,M,M112,,,FUN,,,Gr,,,NA,Erection,NoEjac,5,3,,7
12:37:46,3/18/2024,1,WR,Ag,M107,FUN,,FUN,INFANT,,,,AS,,,,,,,
7:59:03,3/19/2024,1,WR,Ag,M042,,,FUN,INFANT,,,,RS,,,,,,,
8:09:46,3/19/2024,1,WR,M,M140,,,FUN,,,Ag,,,NA,Erection,NoEjac,4,7,,19
8:58:43,3/19/2024,1,WR,Ag,M133,FUN,,MUN,,,,,AS,,,,,,,
9:23:08,3/19/2024,1,WR,M,M141,,,FUN,,,Gr,,,Intro,Erection,,7,2,,6
10:19:29,3/19/2024,1,WR,Ag,M026,,,M143,FUN,JVUN,,,RS,,,,,,,
11:04:42,3/19/2024,1,WR,M,M048,,,FUN,,,T,,,NoIntro,NoErection,NoEjac,3,9,1,17
11:05:31,3/19/2024,1,WR,M,M076,,,M074,,,T,,,NoIntro,NoErection,NoEjac,2,6,1,15
11:06:32,3/19/2024,1,WR,Ag,M048,,,MUN,FUN,,,,RS,,,,,,,
11:07:08,3/19/2024,1,WR,Ag,M076,M074,,M048,,,,,AS,,,,,,,
11:29:02,3/19/2024,1,WR,Ag,M097,,,FUN,MUN,,,,RS,,,,,,,
11:30:29,3/19/2024,1,WR,Ag,M143,,,MUN,MUN,,,,RS,,,,,,,
12:31:28,3/19/2024,1,WR,Ag,M095,,,,FUN,JVUN,,,RS,,,,,,,
13:00:55,3/19/2024,1,WR,Ag,M157,,,FUN,INFANT,,,,RS,,,,,,,
13:01:25,3/19/2024,1,WR,M,M157,,,FUN,,,Ag,,,NoIntro,NoErection,NoEjac,2,1,,4
13:25:08,3/19/2024,1,WR,Ag,M078,,,,INFANT,JVUN,,,RS,,,,,,,
7:50:00,3/20/2024,2,KP,M,M104,,,M182,,,Ag,,,,NA,,2,,,
8:16:25,3/20/2024,2,KP,Ag,M062,M200,,MUN,,,Ag,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:30:02,3/20/2024,1,WR,Ag,M097,,,FUN,FUN,,,,RS,,,,,,,
8:53:04,3/20/2024,1,WR,Ag,M202,,,FUN,INFANT,,,,RS,,,,,,,
9:13:01,3/20/2024,1,WR,M,M006,,,FUN,,,Gr,,,Intro,Erection,NoEjac,7,2,,7
9:15:42,3/20/2024,2,KP,M,M103,,,FUN,,,F,,,,NA,,2,,,
9:22:44,3/20/2024,1,WR,M,M006,,,FUN,,,,,,Intro,Erection,Ejac,8,2,,6
9:27:43,3/20/2024,2,KP,M,M103,,,FUN,,,R,,,,NA,,2,,,
9:28:29,3/20/2024,2,KP,M,,,,FUN,,,R,,,,NA,,3,,,
9:28:58,3/20/2024,2,KP,M,M103,,,FUN,,,R,,,,NA,,,,,
9:29:55,3/20/2024,2,KP,M,M103,,,FUN,,,Gr,,,,Erection,,8,,,
10:53:38,3/20/2024,1,WR,M,M169,,,FUN,,,,,,NoIntro,NoErection,NoEjac,3,4,,10
11:00:19,3/20/2024,1,WR,M,M059,,,FUN,,,Gr,,,,Erection,NoEjac,5,12,,30
11:22:11,3/20/2024,1,WR,Ag,M011,M105,,M169,,,,,AS,,,,,,,
11:23:05,3/20/2024,1,WR,M,M011,,,M105,,,CoAg,,,NoIntro,NoErection,NoEjac,2,4,,10
13:05:03,3/20/2024,1,WR,M,M112,,,FUN,,,Ag,,,,NoErection,NoEjac,3,2,,5
13:13:07,3/21/2024,1,WR,M,M011,,,FUN,,,Ag,,,,NoErection,,3,9,,20
13:30:14,3/21/2024,1,WR,Ag,M169,,,FUN,JVUN,,,,RS,,,,,,,
8:05:25,3/25/2024,2,KP,M,M207,,,M225,,,Ag,,,,NA,,2,1,1,4
8:10:56,3/25/2024,1,WR,Ag,M095,,,FUN,INFANT,,,,RS,,,,,,,
8:33:58,3/25/2024,2,KP,Ag,M022,,,JVUN,JVUN,JVUN,T,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:44:27,3/25/2024,1,WR,M,M140,,,FUN,,,F,,,,NoErection,,3,8,,19
9:02:05,3/25/2024,2,KP,Ag,M103,,,JVUN,JVUN,JVUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:04:21,3/25/2024,2,KP,Ag,M121,,,JVUN,FUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:07:59,3/25/2024,2,KP,Ag,M121,MUN,,MUN,,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:17:48,3/25/2024,2,KP,Ag,M134,,,MUN,,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:22:57,3/25/2024,1,WR,Ag,MUN,MUN,,M192,,,,,AS,,,,,,,
9:26:44,3/25/2024,2,KP,Ag,M067,,,FUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:29:41,3/25/2024,1,WR,M,M083,,,FUN,,,Gr,,,,Erection,NoEjac,5,9,,16
9:33:00,3/25/2024,1,WR,M,M083,,,FUN,,,R,,,Intro,Erection,Ejac,8,14,,20
10:14:33,3/25/2024,2,KP,M,M001,,,FUN,,,R,,,NoIntro,NA,NoEjac,3,,,
10:15:51,3/25/2024,2,KP,M,M001,,,FUN,,,R,,,,Erection,,5,2,2,4
10:17:07,3/25/2024,2,KP,M,M001,,,FUN,,,R,,,Intro,Erection,NoEjac,5,1,1,3
10:17:52,3/25/2024,2,KP,M,M001,,,FUN,,,R,,,Intro,Erection,NoEjac,4,2,2,4
10:19:34,3/25/2024,2,KP,M,M001,,,FUN,,,F,,,NoIntro,Erection,NoEjac,5,1,1,3
10:21:13,3/25/2024,2,KP,M,M001,,,FUN,,,R,,,NoIntro,Erection,NoEjac,4,1,1,5
10:22:34,3/25/2024,2,KP,M,M001,,,FUN,,,F,,,NoIntro,Erection,NoEjac,4,2,2,6
10:23:52,3/25/2024,2,KP,M,M001,,,FUN,,,F,,,NoIntro,Erection,NoEjac,4,2,2,6
10:24:41,3/25/2024,2,KP,M,M001,,,FUN,,,R,,,NoIntro,Erection,Ejac,8,2,2,4
10:39:36,3/25/2024,1,WR,Ag,M156,M150,,M169,,,,,AS,,,,,,,
11:02:09,3/25/2024,1,WR,M,M042,,,FUN,,,Ag,,,,NoErection,,2,6,,13
11:28:20,3/25/2024,1,WR,Ag,M078,,,JVUN,INFANT,,,,RS,,,,,,,
11:35:59,3/25/2024,1,WR,Ag,M141,MUN,,M078,,,,,AS,,,,,,,
11:39:58,3/25/2024,1,WR,Ag,M026,,,FUN,FUN,,,,RS,,,,,,,
11:47:55,3/25/2024,1,WR,Ag,M169,,,INFANT,FUN,,,,RS,,,,,,,
12:12:15,3/25/2024,2,KP,M,M163,,,FUN,,,R,,,NoIntro,Erection,NoEjac,5,1,1,2
12:13:19,3/25/2024,2,KP,M,M103,,,FUN,,,Ag,,,NoIntro,Erection,NoEjac,5,1,1,2
12:14:11,3/25/2024,2,KP,M,M103,,,FUN,,,R,,,NoIntro,Erection,NoEjac,6,1,1,2
12:14:56,3/25/2024,2,KP,M,M103,,,FUN,,,R,,,NoIntro,Erection,NoEjac,6,1,1,2
12:15:37,3/25/2024,2,KP,M,M103,,,FUN,,,R,,,NoIntro,Erection,NoEjac,5,1,1,2
12:54:39,3/25/2024,2,KP,M,M104,,,FUN,,,Gr,,,NoIntro,NA,NoEjac,3,2,2,4
12:55:33,3/25/2024,2,KP,M,M104,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,3,2,2,4
12:56:59,3/25/2024,2,KP,M,M104,,,FUN,,,R,,,NoIntro,,NoEjac,3,2,2,4
12:58:14,3/25/2024,2,KP,M,MUN,,,FUN,,,R,,,NoIntro,,NoEjac,4,2,2,4
12:59:27,3/25/2024,2,KP,M,M104,,,FUN,,,R,,,NoIntro,,NoEjac,4,1,1,2
13:00:29,3/25/2024,2,KP,M,M104,,,FUN,,,R,,,NoIntro,NA,NoEjac,3,1,1,2
13:02:48,3/25/2024,2,KP,M,M104,,,FUN,,,Gr,,,NoIntro,NA,Ejac,7,1,1,2
7:52:45,3/26/2024,2,KP,M,M062,,,FUN,,,Gr,,,NoIntro,NA,NoEjac,3,4,4,8
7:53:48,3/26/2024,2,KP,M,M062,,,FUN,,,Gr,,,NoIntro,NA,NoEjac,3,4,4,9
7:55:13,3/26/2024,2,KP,Ag,M175,MUN,MUN,MUN,,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:13:19,3/26/2024,1,WR,Ag,M083,M014,,MUN,,,,,AS,,,,,,,
8:44:23,3/26/2024,2,KP,Ag,M138,,,FUN,JVUN,JVUN,T,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:48:14,3/26/2024,2,KP,Ag,M103,,,JVUN,JVUN,JVUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:49:58,3/26/2024,2,KP,Ag,M001,M044,MUN,M121,,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:56:45,3/26/2024,1,WR,M,M140,,,FUN,,,R,,,,NoErection,,4,7,,13
8:57:35,3/26/2024,2,KP,Ag,M175,M001,M041,MUN,,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
9:11:21,3/26/2024,1,WR,M,M059,,,FUN,,,Gr,,,NA,Erection,NoEjac,5,6,,13
9:13:46,3/26/2024,1,WR,M,M059,,,FUN,,,Gr,,,Intro,Erection,Ejac,9,6,,13
9:23:00,3/26/2024,1,WR,Ag,M059,,,M188,MUN,,,,RS,,,,,,,
9:33:43,3/26/2024,2,KP,Ag,M245,,,FUN,MUN,,Ag,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
10:02:49,3/26/2024,2,KP,M,M063,,,JVUN,,,R,,,,,,,,,
10:07:44,3/26/2024,1,WR,Ag,M145,,,M099,FUN,,,,RS,,,,,,,
10:22:50,3/26/2024,1,WR,Ag,M064,,,FUN,FUN,,,,RS,,,,,,,
11:02:46,3/26/2024,1,WR,Ag,M026,M143,,,,,,,AS,,,,,,,
11:11:07,3/26/2024,1,WR,M,M026,,,M143,,,Ag,,,,NoErection,,2,6,,13
11:11:56,3/26/2024,1,WR,Ag,M026,M143,,MUN,MUN,,CoAg,,AS,,,,,,,
11:13:53,3/26/2024,1,WR,M,M026,,,M143,,,CoAg,,,,NoErection,,3,5,,14
11:43:34,3/26/2024,1,WR,Ag,M024,,,INFANT,JVUN,,,,RS,,,,,,,
7:51:05,3/27/2024,2,KP,M,M165,,,FUN,,,T,,,NoIntro,NA,NoEjac,2,,,
8:18:12,3/27/2024,2,KP,Ag,M104,,,JVUN,JVUN,,CoAg,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:37:20,3/27/2024,2,KP,Ag,M164 (F),M175,MUN,M020,,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:44:50,3/27/2024,2,KP,Ag,M164 (F),,,FUN,JVUN,,T,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:17:00,3/27/2024,2,KP,Ag,M138,,,FUN,FUN,JVUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:18:48,3/27/2024,2,KP,Ag,M164 (F),,,JVUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:19:34,3/27/2024,2,KP,Ag,M062,,,MUN,JVUN,JVUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:42:01,3/27/2024,2,KP,M,M163,,,FUN,,,F,,,NoIntro,Erection,NA,3,11,11,23
9:42:52,3/27/2024,2,KP,M,M163,,,FUN,,,F,,,,Erection,,2,12,12,25
9:54:44,3/27/2024,1,WR,M,M083,,,M202,,,F,,,,NoErection,,2,1,,3
10:13:23,3/27/2024,2,KP,Ag,M132,,,FUN,JVUN,JVUN,Ply,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
10:27:30,3/27/2024,2,KP,Ag,M062,,,JVUN,JVUN,FUN,T,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
11:08:50,3/27/2024,1,WR,Ag,M078,,,M242,FUN,INFANT,,,RS,,,,,,,
11:38:43,3/27/2024,1,WR,Ag,M189,,,M223,MUN,,,,RS,,,,,,,
11:56:12,3/27/2024,1,WR,Ag,M059,M223,,M192,,,,,AS,,,,,,,
13:27:46,3/27/2024,1,WR,M,M011,,,FUN,,,Ag,,,,NoErection,,2,6,,14
7:41:43,3/28/2024,1,WR,Ag,M097,,,FUN,INFANT,,,,RS,,,,,,,
7:50:16,3/28/2024,2,KP,M,M098,,,M104,,,Ag,,,NoIntro,NA,NA,2,4,4,10
8:07:34,3/28/2024,1,WR,Ag,M105,,,FUN,INFANT,,,,RS,,,,,,,
8:13:13,3/28/2024,2,KP,Ag,MUN,,,JVUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:14:15,3/28/2024,2,KP,Ag,M020,M163,M103,MUN,MUN,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:16:10,3/28/2024,2,KP,Ag,M134,,,FUN,INFANT,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:27:20,3/28/2024,2,KP,Ag,M134,,,FUN,JVUN,JVUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:59:28,3/28/2024,1,WR,Ag,M011,M140,,MUN,MUN,,,,AS,,,,,,,
9:27:35,3/28/2024,2,KP,Ag,M063,,,FUN,INFANT,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
10:14:31,3/28/2024,1,WR,Ag,M101,,,INFANT,INFANT,,,,RS,,,,,,,
12:55:30,3/28/2024,1,WR,Ag,M014,,,M099,INFANT,,,,RS,,,,,,,
13:24:14,3/28/2024,1,WR,Ag,M059,,,MUN,MUN,,,,RS,,,,,,,
8:03:05,3/29/2024,1,WR,Ag,M011,M078,,M111,MUN,,,,AS,,,,,,,
8:11:34,3/29/2024,1,WR,Ag,M027,,,FUN,INFANT,,,,RS,,,,,,,
8:17:05,3/29/2024,1,WR,M,M076,,,FUN,,,Ag,,,,NoErection,,3,6,,15
8:18:41,3/29/2024,1,WR,M,M076,,,FUN,,,,,,NA,Erection,NoEjac,5,6,,12
8:20:24,3/29/2024,1,WR,M,M076,,,FUN,,,R,,,Intro,Erection,Ejac,9,6,,13
9:20:06,3/29/2024,1,WR,M,M076,,,MUN,,,Gr,,,NoIntro,NoErection,NoEjac,9,1,,6
10:36:33,3/29/2024,1,WR,M,M188,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,6,4,,9
10:42:42,3/29/2024,1,WR,M,M188,,,FUN,,,Gr,,,Intro,Erection,NoEjac,7,5,,8
10:44:40,3/29/2024,1,WR,M,M188,,,FUN,,,Gr,,,Intro,Erection,Ejac,8,4,,9
7:58:01,4/1/2024,1,WR,Ag,M059,,,FUN,JVUN,,,,RS,,,,,,,
8:15:25,4/1/2024,1,WR,Ag,M097,,,INFANT,INFANT,,,,RS,,,,,,,
9:16:06,4/1/2024,1,WR,M,M141,,,FUN,,,Gr,,,Intro,Erection,NoEjac,5,11,2,19
9:18:45,4/1/2024,1,WR,M,M141,,,FUN,,,Gr,,,Intro,Erection,Ejac,11,10,1,17
10:13:53,4/1/2024,1,WR,Ag,M011,M059,,MUN,FUN,,,,AS-RS,,,,,,,
10:24:06,4/1/2024,1,WR,Ag,M011,,,JVUN,JVUN,,,,RS,,,,,,,
10:28:51,4/1/2024,1,WR,M,M026,,,M048,,,R,,,,NoErection,,4,1,,4
10:37:57,4/1/2024,1,WR,Ag,M026,MUN,,M169,MUN,,,,AS,,,,,,,
11:13:48,4/1/2024,1,WR,Ag,M140,M105,,MUN,,,,,AS,,,,,,,
7:37:16,4/2/2024,2,KP,Ag,M098,,,MUN,FUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
7:39:36,4/2/2024,2,KP,Ag,M163,,,FUN,INFANT,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
7:47:06,4/2/2024,2,KP,Ag,M001,,,FUN,INFANT,FUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
7:51:24,4/2/2024,2,KP,Ag,M138,,,JVUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
7:51:50,4/2/2024,2,KP,Ag,M163,,,FUN,FUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
7:52:25,4/2/2024,2,KP,M,M053,,,FUN,,,F,,,NoIntro,NA,NA,2,28,28,39
8:04:53,4/2/2024,1,WR,M,JVMUN,JVMUN,,,,,Ply,,,,NoErection,,3,3,,7
8:10:53,4/2/2024,1,WR,Ag,M097,,,FUN,JVUN,,,,RS,,,,,,,
8:11:45,4/2/2024,2,KP,Ag,M103,,,FUN,FUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:38:25,4/2/2024,2,KP,M,M200,,,FUN,,,R,,,,NA,,3,2,2,3
8:40:50,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,NoIntro,NA,NoEjac,3,1,1,2
8:41:35,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,,Erection,,6,1,1,2
8:42:40,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,3,1,1,2
8:43:09,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,3,1,1,2
8:47:17,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,,Erection,,3,1,1,2
8:48:19,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,5,1,1,2
8:49:42,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,3,1,1,2
8:50:30,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,7,1,1,2
8:52:56,4/2/2024,2,KP,M,M200,,,FUN,,,Gr,,,,Erection,,3,1,1,2
9:17:17,4/2/2024,1,WR,M,M143,,,FUN,,,Ag,,,,NoErection,,4,7,,15
9:21:04,4/2/2024,1,WR,M,M143,,,FUN,,,Gr,,,,Erection,,7,6,,11
9:27:13,4/2/2024,1,WR,Ag,M143,,,M117,FUN,,,,RS,,,,,,,
9:28:34,4/2/2024,2,KP,Ag,M103,,,MUN,MUN,,Ag,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
10:49:15,4/2/2024,1,WR,M,M027,,,FUN,,,Ag,,,Intro,Erection,NA,8,9,1,23
10:59:12,4/2/2024,2,KP,M,M077,,,FUN,,,Gr,,,,Erection,,2,6,6,10
11:01:50,4/2/2024,2,KP,M,M077,,,FUN,,,T,,,NoIntro,Erection,NoEjac,5,2,2,4
11:04:45,4/2/2024,2,KP,M,M077,,,FUN,,,Gr,,,NoIntro,Erection,NoEjac,4,2,2,4
11:41:17,4/2/2024,2,KP,M,M007,,,FUN,,,Gr,,,,Erection,,2,6,6,10
11:42:24,4/2/2024,2,KP,M,M007,,,FUN,,,Gr,,,,Erection,,2,6,6,8
11:45:03,4/2/2024,2,KP,M,M007,,,FUN,,,Gr,,,,,,3,5,5,7
11:46:26,4/2/2024,2,KP,M,M007,,,FUN,,,Gr,,,,Erection,,2,4,4,6
11:48:32,4/2/2024,2,KP,M,M007,,,FUN,,,Gr,,,,Erection,,5,4,4,6
11:49:40,4/2/2024,2,KP,M,M007,,,FUN,,,Gr,,,NoIntro,Erection,Ejac,6,4,4,6
12:58:43,4/2/2024,2,KP,M,M103,,,MUN,,,Gr,,,NoIntro,Erection,NoEjac,2,3,3,5
8:08:37,4/3/2024,2,KP,Ag,M103,,,FUN,JVUN,,T,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:13:30,4/3/2024,2,KP,M,M217,,,FUN,,,Ply,,,,,,,,,
8:34:34,4/3/2024,2,KP,Ag,M063,M001,,FUN,,,CoAg,NA,AS,NA,NA,NA,NA,NA,No Value,No Value
8:50:17,4/3/2024,2,KP,Ag,M077,,,JVUN,JVUN,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
8:58:51,4/3/2024,2,KP,Ag,M138,,,FUN,INFANT,,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
9:21:29,4/3/2024,2,KP,Ag,M020,,,FUN,FUN,JVUN,F,NA,RS,NA,NA,NA,NA,NA,No Value,No Value
