time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all,notes,IOR
8:20:31,20/02/2024,1,WR,Ag,M095,NA,NA,M172,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:29:49,20/02/2024,1,WR,Ag,M080,NA,NA,M097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:12:08,20/02/2024,1,WR,M,M076,NA,NA,M042,NA,NA,NA,NA,NA,NoIntro,NoErection,NoEjac,2,3,1,12,NA,NA
11:27:33,20/02/2024,1,WR,Ag,M064,NA,NA,M059,M303,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:48:38,20/02/2024,1,WR,Ag,M074,NA,NA,M013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:42:18,21/02/2024,1,WR,M,M192,NA,NA,M002,M303,NA,NA,NA,NA,NoIntro,NoErection,NoEjac,3,NA,NA,1,NA,NA
8:19:06,22/02/2024,1,WR,Ag,M189,NA,NA,M194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:48:43,22/02/2024,1,WR,Ag,M024,NA,NA,M072 (F),M002,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:00:46,22/02/2024,1,WR,Ag,M059,NA,NA,M048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:36:26,23/02/2024,1,WR,Ag,M097,NA,NA,M172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:20:58,23/02/2024,1,WR,Ag,M026,NA,NA,M074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:47:27,26/02/2024,1,WR,Ag,M192,NA,NA,M194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:49:33,26/02/2024,1,WR,Ag,M099,NA,NA,M011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:05:50,26/02/2024,1,WR,Ag,M026,M189,NA,M078,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:14:09,26/02/2024,1,WR,Ag,M042,NA,NA,M140,M303,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:55:21,26/02/2024,1,WR,Ag,M097,NA,NA,M049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:24:25,26/02/2024,1,WR,M,M088,NA,NA,M092,NA,NA,Gr,NA,NA,NoIntro,Erection,NoEjac,3,7,1,14,NA,NA
13:39:52,26/02/2024,1,WR,Ag,M188,NA,NA,M071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:54:56,2/27/2024,1,WR,Ag,M083,NA,NA,M192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:09:38,2/27/2024,1,WR,Ag,M145,NA,NA,M151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:23:42,2/27/2024,1,WR,Ag,M141,NA,NA,M076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:43:07,2/27/2024,1,WR,Ag,M135,NA,NA,M105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:02:38,2/27/2024,1,WR,Ag,M076,NA,NA,M042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:52:01,2/28/2024,1,WR,Ag,M097,NA,NA,M203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:23:46,2/28/2024,1,WR,Ag,M011,NA,NA,M143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:11:01,2/28/2024,1,WR,Ag,M080,NA,NA,M117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:24:12,2/28/2024,1,WR,Ag,M059,NA,NA,M088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:33:28,2/28/2024,1,WR,Ag,M101,NA,NA,M189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:20:16,2/29/2024,1,WR,Ag,M074,NA,NA,M189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:48:32,2/29/2024,1,WR,Ag,M026,NA,NA,M099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:57:36,2/29/2024,1,WR,Ag,M097,NA,NA,M101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:01:35,2/29/2024,1,WR,Ag,M042,NA,NA,M101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:21:14,2/29/2024,1,WR,Ag,M141,NA,NA,M037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:24:58,2/29/2024,1,WR,Ag,M078,NA,NA,M026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:35:53,3/1/2024,1,WR,Ag,M075,NA,NA,M011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:32:37,3/4/2024,1,WR,M,M011,NA,NA,M151,NA,NA,R,NA,NA,NoIntro,NoErection,NoEjac,5,9,1,16,NA,NA
9:17:28,3/5/2024,1,WR,M,M059,NA,NA,M100,NA,NA,T,NA,NA,NoIntro,NoErection,NoEjac,3,4,NA,12,NA,NA
8:04:55,11/3/2024,1,WR,Ag,M189,M303,NA,M141,M309,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:07:25,11/3/2024,1,WR,Ag,M059,NA,NA,M150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:35:38,11/3/2024,1,WR,Ag,M095,NA,NA,M151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:57:48,11/3/2024,1,WR,Ag,M169,NA,NA,M105,M303,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:54:55,12/3/2024,1,WR,Ag,M120,NA,NA,M011,M151,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:10:18,12/3/2024,1,WR,Ag,M011,M309,NA,M105,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:06:51,3/13/2024,1,WR,M,M133,NA,NA,M011,NA,NA,T,NA,NA,NoIntro,NoErection,NoEjac,2,3,1,8,NA,NA
11:10:27,3/13/2024,1,WR,Ag,M011,M309,NA,M140,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:43:48,3/14/2024,1,WR,Ag,M011,M309,NA,M141,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:58:40,3/14/2024,1,WR,Ag,M011,NA,NA,M105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:38:26,3/14/2024,1,WR,Ag,M064,NA,NA,M105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:52:19,3/18/2024,1,WR,Ag,M145,NA,NA,M151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:20:15,3/18/2024,1,WR,Ag,M011,M309,NA,M141,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:50:38,3/18/2024,1,WR,Ag,M120,NA,NA,M151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:50:17,3/18/2024,1,WR,Ag,M042,NA,NA,M112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:32:57,3/19/2024,1,WR,Ag,M078,NA,NA,M176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:19:29,3/19/2024,1,WR,Ag,M026,NA,NA,M143,M303,M308,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:05:31,3/19/2024,1,WR,M,M076,NA,NA,M074,NA,NA,T,NA,NA,NoIntro,NoErection,NoEjac,2,6,1,15,NA,NA
11:07:08,3/19/2024,1,WR,Ag,M076,M074,NA,M048,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:20:08,3/20/2024,1,WR,Ag,M140,NA,NA,M202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:22:11,3/20/2024,1,WR,Ag,M011,M105,NA,M169,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:23:05,3/20/2024,1,WR,M,M011,NA,NA,M105,NA,NA,CoAg,NA,NA,NoIntro,NoErection,NoEjac,2,4,NA,10,NA,NA
12:43:43,3/21/2024,1,WR,Ag,M059,NA,NA,M161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:45:05,3/25/2024,1,WR,Ag,M140,NA,NA,M078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:15:39,3/25/2024,1,WR,Ag,M169,NA,NA,M083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:35:50,3/25/2024,1,WR,Ag,M011,NA,NA,M076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:39:36,3/25/2024,1,WR,Ag,M156,M150,NA,M169,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:35:59,3/25/2024,1,WR,Ag,M141,M309,NA,M078,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:09:55,3/26/2024,1,WR,Ag,M042,NA,NA,M002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:23:00,3/26/2024,1,WR,Ag,M059,NA,NA,M188,M309,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:07:44,3/26/2024,1,WR,Ag,M145,NA,NA,M099,M303,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:10:51,3/26/2024,1,WR,Ag,M026,NA,NA,M078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:11:07,3/26/2024,1,WR,M,M026,NA,NA,M143,NA,NA,Ag,NA,NA,NA,NoErection,NA,2,6,NA,13,NA,NA
11:13:53,3/26/2024,1,WR,M,M026,NA,NA,M143,NA,NA,CoAg,NA,NA,NA,NoErection,NA,3,5,NA,14,NA,NA
8:59:20,3/27/2024,1,WR,Ag,M042,NA,NA,M097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:54:44,3/27/2024,1,WR,M,M083,NA,NA,M202,NA,NA,F,NA,NA,NA,NoErection,NA,2,1,NA,3,NA,NA
11:08:50,3/27/2024,1,WR,Ag,M078,NA,NA,M242,M303,M304,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:13:13,3/27/2024,1,WR,Ag,M095,NA,NA,M172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:38:43,3/27/2024,1,WR,Ag,M189,NA,NA,M223,M309,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:43:52,3/27/2024,1,WR,Ag,M059,NA,NA,M011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:55:53,3/27/2024,1,WR,Ag,M192,NA,NA,M223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:56:12,3/27/2024,1,WR,Ag,M059,M223,NA,M192,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:42:02,3/27/2024,1,WR,Ag,M169,NA,NA,M071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:46:23,3/28/2024,1,WR,Ag,M078,NA,NA,M141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7:55:56,3/28/2024,1,WR,Ag,M006,NA,NA,M188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:55:30,3/28/2024,1,WR,Ag,M014,NA,NA,M099,M304,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:03:05,3/29/2024,1,WR,Ag,M011,M078,NA,M111,M309,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:16:48,3/29/2024,1,WR,Ag,M076,NA,NA,M203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:45:28,3/29/2024,1,WR,Ag,M188,NA,NA,M105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:41:11,4/1/2024,1,WR,Ag,M223,NA,NA,M095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:46:42,4/1/2024,1,WR,Ag,M169,NA,NA,M095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:13:54,4/1/2024,1,WR,Ag,M011,NA,NA,M064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:41:13,4/1/2024,1,WR,Ag,M188,NA,NA,M171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:27:27,4/1/2024,1,WR,Ag,M059,NA,NA,M083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:28:51,4/1/2024,1,WR,M,M026,NA,NA,M048,NA,NA,R,NA,NA,NA,NoErection,NA,4,1,NA,4,NA,NA
10:37:57,4/1/2024,1,WR,Ag,M026,M309,NA,M169,M309,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:21:11,4/1/2024,1,WR,Ag,M026,NA,NA,M048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:36:19,4/1/2024,1,WR,Ag,M090,NA,NA,M194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:18:33,4/2/2024,1,WR,Ag,M078,NA,NA,M192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:45:21,4/2/2024,1,WR,Ag,M011,NA,NA,M242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:00:04,4/2/2024,1,WR,Ag,M011,NA,NA,M194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:15:50,4/2/2024,1,WR,Ag,M143,NA,NA,M169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:27:13,4/2/2024,1,WR,Ag,M143,NA,NA,M117,M303,NA,NA,NA,RS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:03:11,4/4/2024,1,WR,Ag,M203,NA,NA,M178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:45:16,4/4/2024,1,WR,Ag,M027,NA,NA,M078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:15:42,4/4/2024,1,WR,Ag,M083,NA,NA,M242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:03:06,4/4/2024,1,WR,Ag,M078,NA,NA,M188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:24:30,4/4/2024,1,WR,Ag,M145,NA,NA,M105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:25:24,4/5/2024,1,WR,Ag,M095,NA,NA,M143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:05:02,4/5/2024,1,WR,Ag,M059,NA,NA,M242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:20:38,4/5/2024,1,WR,Ag,M011,NA,NA,M192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:45:55,4/5/2024,1,WR,Ag,M042,NA,NA,M011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:46:11,4/5/2024,1,WR,Ag,M011,M048,NA,M042,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:17:01,4/5/2024,1,WR,Ag,M105,NA,NA,M111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:43:54,4/5/2024,1,WR,Ag,M188,NA,NA,M150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:58:47,4/5/2024,1,WR,Ag,M203,NA,NA,M002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:02:52,4/8/2024,1,WR,Ag,M059,NA,NA,M161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:22:25,4/8/2024,1,WR,Ag,M097,NA,NA,M242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:07:08,4/8/2024,1,WR,Ag,M140,NA,NA,M006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:57:10,4/8/2024,1,WR,Ag,M143,NA,NA,M078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:29:45,4/8/2024,1,WR,Ag,M037,NA,NA,M059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:42:59,4/8/2024,1,WR,Ag,M111,NA,NA,M189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:46:47,4/9/2024,1,WR,Ag,M188,NA,NA,M151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:18:54,4/9/2024,1,WR,Ag,M016,NA,NA,M073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:26:54,4/10/2024,1,WR,Ag,M048,NA,NA,M194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:36:40,4/10/2024,1,WR,Ag,M192,NA,NA,M205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:37:18,4/10/2024,1,WR,Ag,M205,M176,NA,M192,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:00:00,4/11/2024,1,WR,Ag,M194,M309,NA,M078,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:29:11,4/11/2024,1,WR,Ag,M042,NA,NA,M150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:04:43,4/11/2024,1,WR,Ag,M011,NA,NA,M151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:23:24,4/11/2024,1,WR,Ag,M078,NA,NA,M223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:23:57,4/11/2024,1,WR,Ag,M223,M309,NA,M078,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:57:07,4/11/2024,1,WR,Ag,M076,M011,NA,M140,NA,NA,NA,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:07:11,4/11/2024,1,WR,M,M011,NA,NA,M076,NA,NA,T,NA,NA,NA,NoErection,NA,2,4,NA,10,NA,NA
13:38:19,4/11/2024,1,WR,Ag,M039,NA,NA,M192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:17:37,18/04/2024,1,WR,Ag,M078,NA,NA,M188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:29:57,18/04/2024,1,WR,Ag,M169,NA,NA,M252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:55:17,18/04/2024,1,WR,Ag,M042,NA,NA,M111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:38:28,18/04/2024,1,WR,Ag,M223,NA,NA,M252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:45:27,19/04/2024,1,WR,Ag,M194,NA,NA,M059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:51:25,19/04/2024,1,WR,Ag,M151,NA,NA,M105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:23:24,1/22/2025,2,Katarina,Ag,M200,NA,NA,M077,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:06:10,1/22/2025,2,Katarina,Ag,M175,NA,NA,M035,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 2C9,NA
9:53:45,1/22/2025,2,Katarina,Ag,M246,NA,NA,M287,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,BW8 SHOWED AGG TO DM4,NA
8:59:44,1/27/2025,2,Katarina,Ag,M025,M098,NA,M207,NA,NA,T,NA,AS,NA,NA,NA,NA,NA,NA,NA,5G3 + 1R8 going for 9Z7,NA
9:02:37,1/27/2025,2,Katarina,Ag,M098,NA,NA,M207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5G3 at 9Z7,NA
9:03:23,1/27/2025,2,Katarina,Ag,M121,NA,NA,M207,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,5y0 at 9z7,NA
7:58:04,1/29/2025,2,Katarina,Ag,M044,NA,NA,M066,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 3p5,NA
9:14:21,1/29/2025,2,Katarina,Ag,M025,NA,NA,M212,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9:45:14,1/29/2025,2,Katarina,Ag,M212,NA,NA,M234,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = BH7 / 1?,NA
9:47:13,1/29/2025,2,Katarina,Ag,M098,NA,NA,M234,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,5g3 at BH1 ?,NA
10:08:40,1/29/2025,2,Katarina,Ag,M063,NA,NA,M207,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 9Z7,NA
10:34:25,1/29/2025,2,Katarina,Ag,M041,M132,NA,M077,NA,NA,R,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:10:35,1/29/2025,2,Katarina,M,M132,NA,NA,M121,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:17:53,1/29/2025,2,Katarina,Ag,M010,NA,NA,M038,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 2I0,NA
11:42:21,1/29/2025,2,Katarina,Ag,M159,NA,NA,M023,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,7D2 at 1J2,NA
12:49:24,1/29/2025,2,Katarina,Ag,M103,NA,NA,M200,NA,NA,CoAg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13:12:05,1/29/2025,2,Katarina,Ag,M098,NA,NA,M104,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,5g3 attach 5L4,NA
13:14:33,1/29/2025,2,Katarina,Ag,M200,NA,NA,M138,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:07:05,1/30/2025,2,Katarina,Ag,M053,NA,NA,M182,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 33t,NA
8:07:29,1/30/2025,2,Katarina,Ag,M053,NA,NA,M182,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 33t,NA
8:19:25,1/30/2025,2,Katarina,Ag,M020,NA,NA,M103,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:41:38,1/30/2025,2,Katarina,Ag,M139,NA,NA,M195,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,6T3 agg on 8y6,NA
8:45:45,1/30/2025,2,Katarina,Ag,M142,NA,NA,M063,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:52:54,1/30/2025,2,Katarina,Ag,M175,NA,NA,M116,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 5u6,NA
11:36:48,1/30/2025,2,Katarina,Ag,M020,M062,M175,M044,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA
11:50:52,1/30/2025,2,Katarina,Ag,M001,NA,NA,M044,NA,NA,Gr,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = M001,NA
12:22:17,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:25:34,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:27:08,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,Ag,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
12:46:22,1/30/2025,2,Katarina,M,M062,NA,NA,M063,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:59:13,1/30/2025,2,Katarina,Ag,M175,NA,NA,M142,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:24:36,2/3/2025,2,Katarina,Ag,M044,NA,NA,M200,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:41:01,2/3/2025,2,Katarina,Ag,M138,NA,NA,M076,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 4k2,NA
9:07:09,2/3/2025,2,Katarina,Ag,M138,NA,NA,M098,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 5g3,NA
9:42:43,2/3/2025,2,Katarina,Ag,M163,NA,NA,M010,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10:25:51,2/3/2025,2,Katarina,Ag,M007,M182,M200,M023,NA,NA,CoAg,NA,AS,NA,NA,NA,NA,NA,NA,NA,Mun = 1J2,NA
11:16:22,2/3/2025,2,Katarina,Ag,M200,NA,NA,M138,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12:19:07,2/3/2025,2,Katarina,Ag,M053,NA,NA,M062,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = 33t,NA
8:04:10,2/4/2025,2,Katarina,Ag,M103,NA,NA,M010,NA,NA,Gr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:36:34,2/4/2025,2,Katarina,Ag,M063,NA,NA,M182,NA,NA,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8:40:42,2/4/2025,2,Katarina,M,M163,NA,NA,M265,NA,NA,Ag,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mun = CQ3,NA
